管材,产品规格,水力内径 (m),设计流量 (m³/s),流量口径,本次流量 (m³/s),底坡分母,无压糙率,输水能力判断,水深 (m),充满度,无压流速 (m/s),模型最大无压流量 (m³/s),满管参照流量 (m³/s),同流量有压流速 (m/s),同流量有压总水损 (m/km),同流量有压总水损下限 (m/km),净空高度 (m),净空面积 (%),项目净空高度下限 (m),项目净空面积下限 (%),项目净空判定,计算说明,模型条件,有压候选类别
玻璃钢夹砂管,内径系列 DN1600，名义水力内径 di=1600 mm,1.6,1.6,设计流量,1.6,2500,0.014,可形成均匀流,1.3524178235518702,0.8452611397199189,0.8826219921164515,1.6773825118081762,1.5593315553040958,0.7957747154594766,0.2569222141402413,,0.24758217644812985,9.839690992598381,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,妥协
玻璃钢夹砂管,内径系列 DN1600，名义水力内径 di=1600 mm,1.6,1.6,加大流量,2.0,2500,0.014,能力不足,,,,1.6773825118081762,1.5593315553040958,0.9947183943243458,0.38135757657792235,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,妥协
玻璃钢夹砂管,内径系列 DN1800，名义水力内径 di=1800 mm,1.8,1.6,设计流量,1.6,2500,0.014,可形成均匀流,1.1625357638244525,0.6458532021246958,0.9205352615912412,2.2963539932650403,2.1347410138351566,0.6287602690050186,0.14648869969375472,,0.6374642361755476,31.696232046761487,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,妥协
玻璃钢夹砂管,内径系列 DN1800，名义水力内径 di=1800 mm,1.8,1.6,加大流量,2.0,2500,0.014,可形成均匀流,1.3826446574784237,0.7681359208213465,0.9535375353724242,2.2963539932650403,2.1347410138351566,0.7859503362562732,0.21743770073835497,,0.41735534252157636,17.575312234635454,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,妥协
玻璃钢夹砂管,内径系列 DN2000，名义水力内径 di=2000 mm,2.0,1.6,设计流量,1.6,2500,0.014,可形成均匀流,1.0770322951909748,0.5385161475954874,0.9276930458681799,3.0412968501977287,2.827256224609195,0.5092958178940651,0.0886218667846004,,0.9229677048090252,45.10082616632729,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN2000，名义水力内径 di=2000 mm,2.0,1.6,加大流量,2.0,2500,0.014,可形成均匀流,1.2416820864173146,0.6208410432086573,0.9758892805478026,3.0412968501977287,2.827256224609195,0.6366197723675814,0.13154417363980353,,0.7583179135826854,34.765163932303544,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN2200，名义水力内径 di=2200 mm,2.2,1.6,设计流量,1.6,2500,0.014,可形成均匀流,1.0199142377692816,0.46359738080421886,0.9277348728084263,3.9213833987527567,3.6454039737956174,0.42090563462319425,0.05624679563265939,,1.1800857622307186,54.630827517668436,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN2200，名义水力内径 di=2200 mm,2.2,1.6,加大流量,2.0,2500,0.014,可形成均匀流,1.1626254577006603,0.5284661171366637,0.9811784955708078,3.9213833987527567,3.6454039737956174,0.5261320432789928,0.08348885573995586,,1.03737454229934,46.37754030953241,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN2400，名义水力内径 di=2400 mm,2.4,1.6,设计流量,1.6,2500,0.014,可形成均匀流,0.9770977649242496,0.40712406871843737,0.9248160109952234,4.945484005445,4.597430348566782,0.35367765131532297,0.03714038064113025,,1.4229022350757503,61.75697142886622,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN2400，名义水力内径 di=2400 mm,2.4,1.6,加大流量,2.0,2500,0.014,可形成均匀流,1.1069994123414522,0.46124975514227173,0.9808879194093333,4.945484005445,4.597430348566782,0.44209706414415373,0.05512861393430039,,1.2930005876585478,54.92889091646946,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN2600，名义水力内径 di=2600 mm,2.6,1.6,设计流量,1.6,2500,0.014,可形成均匀流,0.9429902971386127,0.3626885758225433,0.9204799221381498,6.122203363781975,5.691334460643195,0.3013584721266657,0.02535310199171433,,1.6570097028613873,67.26072292520504,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN2600，名义水力内径 di=2600 mm,2.6,1.6,加大流量,2.0,2500,0.014,可形成均匀流,1.06417926926859,0.4092997189494577,0.9780470800346212,6.122203363781975,5.691334460643195,0.37669809015833217,0.03763239222675957,,1.53582073073141,61.48466696051097,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN2800，名义水力内径 di=2800 mm,2.8,1.6,设计流量,1.6,2500,0.014,可形成均匀流,0.9147532102181741,0.32669757507791936,0.9154434914530095,7.459909759557946,6.934895651952507,0.25984480504799246,0.017803695745792353,,1.8852467897818257,71.6154183765552,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN2800，名义水力内径 di=2800 mm,2.8,1.6,加大流量,2.0,2500,0.014,可形成均匀流,1.0294933818597152,0.36767620780704113,0.9739077293206625,7.459909759557946,6.934895651952507,0.32480600630999057,0.026426575399353912,,1.7705066181402846,66.64920130200065,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN3000，名义水力内径 di=3000 mm,3.0,1.6,设计流量,1.6,2500,0.014,可形成均匀流,0.8907385458586558,0.2969128486195519,0.9100795436806163,8.966759115814108,8.335695847351593,0.22635369684180673,0.012811075432001981,,2.109261454141344,75.12814144504677,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN3000，名义水力内径 di=3000 mm,3.0,1.6,加大流量,2.0,2500,0.014,可形成均匀流,1.0004396944587437,0.33347989815291457,0.9690882085031545,8.966759115814108,8.335695847351593,0.2829421210522584,0.019015874888258687,,1.9995603055412563,70.80326449443768,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN3200，名义水力内径 di=3200 mm,3.2,1.6,设计流量,1.6,2500,0.014,可形成均匀流,0.8699027535596393,0.2718446104873873,0.904595022319397,10.650715055189439,9.901138205027722,0.19894367886486916,0.009416479749303496,,2.330097246440361,78.00743161787756,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN3200，名义水力内径 di=3200 mm,3.2,1.6,加大流量,2.0,2500,0.014,可形成均匀流,0.9755145848981649,0.3048483077806765,0.9639251315669207,10.650715055189439,9.901138205027722,0.24867959858108646,0.013977171686405,,2.224485415101835,74.20135750824942,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN3400，名义水力内径 di=3400 mm,3.4,1.6,设计流量,1.6,2500,0.014,可形成均匀流,0.8515430919309043,0.25045385056791303,0.8991091619892855,12.51956586074079,11.638462883648769,0.17622692660694297,0.007051792734158525,,2.5484569080690957,80.39982973624252,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN3400，名义水力内径 di=3400 mm,3.4,1.6,加大流量,2.0,2500,0.014,可形成均匀流,0.9537422152972282,0.2805124162638907,0.9586128237028316,12.51956586074079,11.638462883648769,0.2202836582586787,0.010467193724870219,,2.4462577847027718,77.02058090483396,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN3600，名义水力内径 di=3600 mm,3.6,1.6,设计流量,1.6,2500,0.014,可形成均匀流,0.8351639668874449,0.231989990802068,0.8936918159127094,14.580938978401203,13.554760524166355,0.15719006725125464,0.005368970833386525,,2.764836033112555,82.41115511495207,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN3600，名义水力内径 di=3600 mm,3.6,1.6,加大流量,2.0,2500,0.014,可形成均匀流,0.9344531151721895,0.25957030977005263,0.9532675509131736,14.580938978401203,13.554760524166355,0.1964875840640683,0.00796932920958016,,2.6655468848278105,79.38799197813407,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN3800，名义水力内径 di=3800 mm,3.8,1.6,设计流量,1.6,2500,0.014,可形成均匀流,0.8204030288841063,0.2158955339168701,0.8883837700309863,16.84231354084133,15.656983892271999,0.141079173931874,0.004148453414404857,,2.9795969711158934,84.11956873920003,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN3800，名义水力内径 di=3800 mm,3.8,1.6,加大流量,2.0,2500,0.014,可形成均匀流,0.9171681856711027,0.24136004886081652,0.9479602133710993,16.84231354084133,15.656983892271999,0.1763489674148425,0.006157677513242522,,2.882831814328897,81.39700749805552,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN4000，名义水力内径 di=4000 mm,4.0,1.6,设计流量,1.6,2500,0.014,可形成均匀流,0.8069875346120325,0.20174688365300814,0.8832081474653378,19.31103127740578,17.951958020513104,0.12732395447351627,0.003248088207223475,,3.1930124653879677,85.5839243740091,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN4000，名义水力内径 di=4000 mm,4.0,1.6,加大流量,2.0,2500,0.014,可形成均匀流,0.9015329444798372,0.2253832361199593,0.9427342194700666,19.31103127740578,17.951958020513104,0.15915494309189535,0.00482123763164339,,3.098467055520163,83.11772928096742,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN100，名义水力内径 di=100 mm,0.1,1.6,设计流量,1.6,3000,0.014,能力不足,,,,0.0009420085993301285,0.0008757118450697575,203.71832715762602,142381.63422004323,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN100，名义水力内径 di=100 mm,0.1,1.6,加大流量,2.0,3000,0.014,能力不足,,,,0.0009420085993301285,0.0008757118450697575,254.64790894703253,211341.45662360307,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN125，名义水力内径 di=125 mm,0.125,1.6,设计流量,1.6,3000,0.014,能力不足,,,,0.001707975232741382,0.001587771219350871,130.37972938088066,49112.63225193426,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN125，名义水力内径 di=125 mm,0.125,1.6,加大流量,2.0,3000,0.014,能力不足,,,,0.001707975232741382,0.001587771219350871,162.97466172610083,72899.39672066213,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN150，名义水力内径 di=150 mm,0.15,1.6,设计流量,1.6,3000,0.014,能力不足,,,,0.002777356046210861,0.0025818910669950313,90.54147873672268,20582.525761482273,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN150，名义水力内径 di=150 mm,0.15,1.6,加大流量,2.0,3000,0.014,能力不足,,,,0.002777356046210861,0.0025818910669950313,113.17684842090335,30551.278605932395,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN200，名义水力内径 di=200 mm,0.2,1.6,设计流量,1.6,3000,0.014,能力不足,,,,0.0059813817661589445,0.0055604236163389826,50.929581789406505,5218.442398188012,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN200，名义水力内径 di=200 mm,0.2,1.6,加大流量,2.0,3000,0.014,能力不足,,,,0.0059813817661589445,0.0055604236163389826,63.66197723675813,7745.895204679216,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN250，名义水力内径 di=250 mm,0.25,1.6,设计流量,1.6,3000,0.014,能力不足,,,,0.0108449667247572,0.010081718815529613,32.594932345220165,1800.0316110575397,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN250，名义水力内径 di=250 mm,0.25,1.6,加大流量,2.0,3000,0.014,能力不足,,,,0.0108449667247572,0.010081718815529613,40.74366543152521,2671.842507872262,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN300，名义水力内径 di=300 mm,0.3,1.6,设计流量,1.6,3000,0.014,能力不足,,,,0.017635111637781437,0.01639398638326084,22.63536968418067,754.3720486416221,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN300，名义水力内径 di=300 mm,0.3,1.6,加大流量,2.0,3000,0.014,能力不足,,,,0.017635111637781437,0.01639398638326084,28.29421210522584,1119.7377278986787,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN350，名义水力内径 di=350 mm,0.35,1.6,设计流量,1.6,3000,0.014,能力不足,,,,0.02660130763191945,0.02472915874035731,16.630067523071517,361.6174686769928,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN350，名义水力内径 di=350 mm,0.35,1.6,加大流量,2.0,3000,0.014,能力不足,,,,0.02660130763191945,0.02472915874035731,20.787584403839396,536.7599760277047,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN400，名义水力内径 di=400 mm,0.4,1.6,设计流量,1.6,3000,0.014,能力不足,,,,0.03797940683129646,0.03530648919186129,12.732395447351626,191.26161328588506,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN400，名义水力内径 di=400 mm,0.4,1.6,加大流量,2.0,3000,0.014,能力不足,,,,0.03797940683129646,0.03530648919186129,15.915494309189533,283.89551903548136,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN450，名义水力内径 di=450 mm,0.45,1.6,设计流量,1.6,3000,0.014,能力不足,,,,0.051994200443207496,0.04833494857204727,10.060164304080297,109.05115824778622,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN450，名义水力内径 di=450 mm,0.45,1.6,加大流量,2.0,3000,0.014,能力不足,,,,0.051994200443207496,0.04833494857204727,12.575205380100371,161.86800184467774,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN500，名义水力内径 di=500 mm,0.5,1.6,设计流量,1.6,3000,0.014,能力不足,,,,0.06886124634975879,0.06401492421367719,8.148733086305041,65.97312447407647,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN500，名义水力内径 di=500 mm,0.5,1.6,加大流量,2.0,3000,0.014,能力不足,,,,0.06886124634975879,0.06401492421367719,10.185916357881302,97.92594600237317,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN600，名义水力内径 di=600 mm,0.6,1.6,设计流量,1.6,3000,0.014,能力不足,,,,0.11197597906156358,0.10409532492296239,5.6588424210451675,27.64855948032955,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN600，名义水力内径 di=600 mm,0.6,1.6,加大流量,2.0,3000,0.014,能力不足,,,,0.11197597906156358,0.10409532492296239,7.07355302630646,41.03961066415833,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN700，名义水力内径 di=700 mm,0.7,1.6,设计流量,1.6,3000,0.014,能力不足,,,,0.16890777487455447,0.15702037039492714,4.157516880767879,13.253675172410672,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN700，名义水力内径 di=700 mm,0.7,1.6,加大流量,2.0,3000,0.014,能力不足,,,,0.16890777487455447,0.15702037039492714,5.196896100959849,19.672839351067427,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN800，名义水力内径 di=800 mm,0.8,1.6,设计流量,1.6,3000,0.014,能力不足,,,,0.24115420142851288,0.22418223233785792,3.1830988618379066,7.0099470158799475,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN800，名义水力内径 di=800 mm,0.8,1.6,加大流量,2.0,3000,0.014,能力不足,,,,0.24115420142851288,0.22418223233785792,3.9788735772973833,10.405080832973024,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN900，名义水力内径 di=900 mm,0.9,1.6,设计流量,1.6,3000,0.014,能力不足,,,,0.33014259391917194,0.30690779284038666,2.5150410760200743,3.9968440514756236,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN900，名义水力内径 di=900 mm,0.9,1.6,加大流量,2.0,3000,0.014,能力不足,,,,0.33014259391917194,0.30690779284038666,3.143801345025093,5.932639053930259,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN1000，名义水力内径 di=1000 mm,1.0,1.6,设计流量,1.6,3000,0.014,能力不足,,,,0.4372416595817938,0.406469432153823,2.0371832715762603,2.417987065413185,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN1000，名义水力内径 di=1000 mm,1.0,1.6,加大流量,2.0,3000,0.014,能力不足,,,,0.4372416595817938,0.406469432153823,2.5464790894703255,3.589092872130533,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN1200，名义水力内径 di=1200 mm,1.2,1.6,设计流量,1.6,3000,0.014,能力不足,,,,0.7110031478299802,0.660964113150728,1.4147106052612919,1.0133499017014653,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,经济
玻璃钢夹砂管,内径系列 DN1200，名义水力内径 di=1200 mm,1.2,1.6,加大流量,2.0,3000,0.014,能力不足,,,,0.7110031478299802,0.660964113150728,1.768388256576615,1.5041465528060693,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,经济
玻璃钢夹砂管,内径系列 DN1400，名义水力内径 di=1400 mm,1.4,1.6,设计流量,1.6,3000,0.014,能力不足,,,,1.0724975180859024,0.997017204581375,1.0393792201919698,0.4857616702490652,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,经济
玻璃钢夹砂管,内径系列 DN1400，名义水力内径 di=1400 mm,1.4,1.6,加大流量,2.0,3000,0.014,能力不足,,,,1.0724975180859024,0.997017204581375,1.2992240252399623,0.7210310481736275,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,经济
玻璃钢夹砂管,内径系列 DN1600，名义水力内径 di=1600 mm,1.6,1.6,设计流量,1.6,3000,0.014,能力不足,,,,1.5312337321366893,1.4234684457827795,0.7957747154594766,0.2569222141402413,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,妥协
玻璃钢夹砂管,内径系列 DN1600，名义水力内径 di=1600 mm,1.6,1.6,加大流量,2.0,3000,0.014,能力不足,,,,1.5312337321366893,1.4234684457827795,0.9947183943243458,0.38135757657792235,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,妥协
玻璃钢夹砂管,内径系列 DN1800，名义水力内径 di=1800 mm,1.8,1.6,设计流量,1.6,3000,0.014,可形成均匀流,1.2414991157193307,0.6897217309551837,0.854720578014842,2.0962748035472147,1.9487430128482721,0.6287602690050186,0.14648869969375472,,0.5585008842806694,26.43674609246388,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,妥协
玻璃钢夹砂管,内径系列 DN1800，名义水力内径 di=1800 mm,1.8,1.6,加大流量,2.0,3000,0.014,可形成均匀流,1.5218971003481663,0.8454983890823146,0.8715142877908545,2.0962748035472147,1.9487430128482721,0.7859503362562732,0.21743770073835497,,0.27810289965183377,9.817848397124019,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,妥协
玻璃钢夹砂管,内径系列 DN2000，名义水力内径 di=2000 mm,2.0,1.6,设计流量,1.6,3000,0.014,可形成均匀流,1.139669067233632,0.569834533616816,0.8652279849717698,2.776311481537843,2.580920016775581,0.5092958178940651,0.0886218667846004,,0.860330932766368,41.137384973663075,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN2000，名义水力内径 di=2000 mm,2.0,1.6,加大流量,2.0,3000,0.014,可形成均匀流,1.3223956478965948,0.6611978239482974,0.9073435133148735,2.776311481537843,2.580920016775581,0.6366197723675814,0.13154417363980353,,0.6776043521034052,29.83696218406131,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN2200，名义水力内径 di=2200 mm,2.2,1.6,设计流量,1.6,3000,0.014,可形成均匀流,1.0750397628909967,0.4886544376777257,0.8668535926748915,3.579716906871934,3.3277833127780516,0.42090563462319425,0.05624679563265939,,1.1249602371090035,51.444437886634866,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN2200，名义水力内径 di=2200 mm,2.2,1.6,加大流量,2.0,3000,0.014,可形成均匀流,1.229496761152309,0.5588621641601405,0.9153749584927536,3.579716906871934,3.3277833127780516,0.5261320432789928,0.08348885573995586,,0.9705032388476911,42.52278387150594,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN2400，名义水力内径 di=2400 mm,2.4,1.6,设计流量,1.6,3000,0.014,可形成均匀流,1.027628788152741,0.4281786617303088,0.8650131481813484,4.514588579272048,4.196860514114775,0.35367765131532297,0.03714038064113025,,1.3723712118472589,59.113031743053334,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN2400，名义水力内径 di=2400 mm,2.4,1.6,加大流量,2.0,3000,0.014,可形成均匀流,1.1667124402280908,0.4861301834283712,0.9165622184970361,4.514588579272048,4.196860514114775,0.44209706414415373,0.05512861393430039,,1.233287559771909,51.765733386971014,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN2600，名义水力内径 di=2600 mm,2.6,1.6,设计流量,1.6,3000,0.014,可形成均匀流,0.9903223365316112,0.380893206358312,0.8615282126668747,5.588781473295658,5.1954537773346265,0.3013584721266657,0.02535310199171433,,1.609677663468389,65.02047551132357,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN2600，名义水力内径 di=2600 mm,2.6,1.6,加大流量,2.0,3000,0.014,可形成均匀流,1.1192998110202153,0.4304999273154674,0.9147697081454051,5.588781473295658,5.1954537773346265,0.37669809015833217,0.03763239222675957,,1.4807001889797848,58.820445539014834,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN2800，名义水力内径 di=2800 mm,2.8,1.6,设计流量,1.6,3000,0.014,可形成均匀流,0.9596835261316377,0.3427441164755849,0.8572133520947572,6.809934753771378,6.330664637531472,0.25984480504799246,0.017803695745792353,,1.8403164738683622,69.68726578826447,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN2800，名义水力内径 di=2800 mm,2.8,1.6,加大流量,2.0,3000,0.014,可形成均匀流,1.0813314253542905,0.38618979476938947,0.9114712022717326,6.809934753771378,6.330664637531472,0.32480600630999057,0.026426575399353912,,1.7186685746457093,64.36464415985381,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
玻璃钢夹砂管,内径系列 DN3000，名义水力内径 di=3000 mm,3.0,1.6,设计流量,1.6,3000,0.014,可形成均匀流,0.9337739997557954,0.3112579999185985,0.8524853241733297,8.18549372574411,7.609414413494345,0.22635369684180673,0.012811075432001981,,2.0662260002442046,73.4477896072515,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
